,title,documents,links
125,"
                Diagnosis - Borderline personality disorder
              ","Internationally recognised criteria are used to diagnose BPD. A diagnosis can usually be made if you answer ""yes"" to 5 or more of the following questions:",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/diagnosis/
126,"
                Diagnosis - Borderline personality disorder
              ","Once a diagnosis of BPD has been confirmed, it's recommended that you tell close family, friends and people you trust about the diagnosis.There are several reasons for this.Many of the symptoms of BPD affect your relationships with people close to you, so involving them in your treatment may make them aware of your condition and make your treatment more effective.Your family and friends can then remain alert for any behaviour that may indicate you're having a crisis.They may also benefit from local support groups and other services for people in a relationship with a person with BPD.However, the decision to talk about your condition is entirely your own, and your confidentiality will be respected at all times.",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/diagnosis/
127,"
                Treatment - Borderline personality disorder
              ","Over time, many people with borderline personality disorder (BPD) overcome their symptoms and recover. Additional treatment is recommended for people whose symptoms return.Treatment for BPD may involve individual or group psychotherapy, carried out by professionals within a community mental health team (CMHT).The goal of a CMHT is to provide day-to-day support and treatment, while ensuring you have as much independence as possible.A CMHT can be made up of:",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/treatment/
128,"
                Treatment - Borderline personality disorder
              ","If your symptoms are moderate to severe, you'll probably be entered into a treatment process known as a care programme approach (CPA).CPA is essentially a way of ensuring that you receive the right treatment for your needs. There are 4 stages:",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/treatment/
129,"
                Treatment - Borderline personality disorder
              ","Treatment for BPD usually involves some type of psychological therapy, also known as psychotherapy. There are lots of different types of psychotherapy, but they all involve taking time to help you get a better understanding of how you think and feel.As well as listening and discussing important issues with you, the psychotherapist can suggest ways to resolve problems and, if necessary, help you change your attitudes and behaviour. Therapy for BPD aims to help people get a better sense of control over their thoughts and feelings.Psychotherapy for BPD should only be delivered by a trained professional. They'll usually be a psychiatrist, psychologist or other trained mental health professional. Do not be afraid to ask about their experience.The type of psychotherapy you choose may be based on a combination of personal preference and the availability of specific treatments in your local area. Treatment for BPD may last a year or longer, depending on your needs and how you live your life.Dialectical behaviour therapy (DBT) is a type of therapy specifically designed to treat people with BPD.DBT is based on the idea that 2 important factors contribute towards BPD:These 2 factors may cause you to fall into a negative cycle – you experience intense and upsetting emotions, yet feel guilty and worthless for having these emotions. Because of your upbringing, you think having these emotions makes you a bad person. These thoughts then lead to further upsetting emotions. The goal of DBT is to break this cycle by introducing 2 important concepts:The DBT therapist will use both concepts to try to bring about positive changes in your behaviour.For example, the therapist could accept (validate) that feelings of intense sadness cause you to self-harm, and that behaving in such a way does not make you a terrible and worthless person.However, the therapist would then attempt to challenge the assumption that self-harming is the only way to cope with feelings of sadness.The ultimate goal of DBT is to help you ""break free"" of seeing the world, your relationships and your life in a very narrow, rigid way that leads you to engage in harmful and self-destructive behaviour.DBT usually involves weekly individual and group sessions, and you'll be given an out-of-hours contact number to call if your symptoms get worse.DBT is based on teamwork. You'll be expected to work with your therapist and the other people in your group sessions. In turn, the therapists work together as a team.DBT has proved particularly effective in treating women with BPD who have a history of self-harming and suicidal behaviour. It's been recommended by the National Institute for Health and Care Excellence (NICE) as the first treatment for these women to try.Visit Mind to find more information about DBT.Another type of long-term psychotherapy that can be used to treat BPD is mentalisation-based therapy (MBT).MBT is based on the concept that people with BPD have a poor capacity to mentalise.Mentalisation is the ability to think about thinking. This means examining your own thoughts and beliefs, and assessing whether they're useful, realistic and based on reality.For example, many people with BPD will have a sudden urge to self-harm and then fulfil that urge without questioning it. They lack the ability to ""step back"" from that urge and say to themselves: ""That's not a healthy way of thinking and I'm only thinking this way because I'm upset.""Another important part of mentalisation is to recognise that other people have their own thoughts, emotions, beliefs, wishes and needs, and your interpretation of other people's mental states may not necessarily be correct. In addition, you need to be aware of the potential impact your actions will have on other people's mental states.The goal of MBT is to improve your ability to recognise your own and others' mental states, learn to ""step back"" from your thoughts about yourself and others and examine them to see if they're valid.Initially, MBT may be delivered in a hospital, where you would stay as an inpatient. The treatment usually consists of daily individual sessions with a therapist and group sessions with other people with BPD.A course of MBT usually lasts around 18 months. Some hospitals and specialist centres encourage you to remain as an inpatient during this time. Other hospitals and centres may recommend that you leave the hospital after a certain period of time but remain being treated as an outpatient, where you visit the hospital regularly.Therapeutic communities (TCs) are structured environments where people with a range of complex psychological conditions and needs come together to interact and take part in therapy.TCs are designed to help people with long-standing emotional problems and a history of self-harming by teaching them skills needed to interact socially with others.Most TCs are residential, such as in large houses, where you stay for around 1 to 4 days a week.As well as taking part in individual and group therapy, you would be expected to do other activities designed to improve your social skills and self-confidence, such as:TCs are run on a democratic basis. This means that each resident and staff member has a vote on how the TC should be run, including whether a person is suitable for admission to that community.Even if your care team thinks you may benefit from spending time in a TC, it does not automatically mean the TC will allow you to join.Many TCs set guidelines on what is considered acceptable behaviour within the community, such as not drinking alcohol, no violence to other residents or staff, and no attempts at self-harming. Those who break these guidelines are usually told to leave the TC.While some people with BPD have reported that the time spent in a TC helped their symptoms, there's not yet enough evidence to tell whether TCs would help everyone with BPD.Also, because of the often strict rules on behaviour, a TC would probably not be suitable if a person were having significant difficulties controlling their behaviour.Arts or creative therapies may be offered individually or with a group as part of a treatment programme for people with BPD.Therapies may include:Arts therapies aim to help people who are finding it hard to express their thoughts and feelings verbally. The therapy focuses on creating something as a way of expressing your feelings.The courses are run by trained therapists, who can help you to think about what you've created and whether it relates to your thoughts and experiences.A course of arts therapy usually involves weekly sessions, which last up to 2 hours.",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/treatment/
130,"
                Treatment - Borderline personality disorder
              ","You'll probably be given several telephone numbers to use if you think you may be experiencing a crisis (when symptoms are particularly severe and you have an increased risk of self-harm).One of these numbers is likely to be your community mental health nurse. Other numbers may include an out-of-hours number for social workers and your local crisis resolution team (CRT).Crisis resolution teams support people with serious mental health conditions who are currently experiencing an acute and severe psychiatric crisis, which would require hospitalisation without the team's involvement. An example of a severe psychiatric crisis would be a suicide attempt.People with BPD often find that simply talking to somebody who understands their condition can help bring them out of a crisis.In a small number of cases, you may be given a short course of medicine, such as a tranquilliser, to calm your mood. This medicine is usually prescribed for 7 days.If your symptoms are particularly severe and it's thought you pose a significant risk to your own health, you may be admitted to hospital – very occasionally via detention under the Mental Health Act, if you're unable to make appropriate decisions about your safety.This will be for as short a time as possible and you should be able to return home once your symptoms improve. Doctors do their best to avoid detaining anyone unless it's absolutely essential.",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/treatment/
131,"
                Treatment - Borderline personality disorder
              ","Experts are divided over whether medicine is helpful. No medicine is currently licensed to treat BPD.While medicine isn't recommended by National Institute for Health and Care Excellence (NICE) guidelines, there's evidence that it may be helpful for certain problems in some people.Medicines are often used if you have another associated mental health condition, such as:Mood stabilisers or antipsychotics are sometimes prescribed to help mood swings, alleviate psychotic symptoms or reduce impulsive behaviour.",https://www.nhs.uk/mental-health/conditions/borderline-personality-disorder/treatment/
132,"
                Overview - Bulimia
              ","Bulimia is an eating disorder and mental health condition.People who have bulimia go through periods where they eat a lot of food in a very short amount of time (binge eating) and then purge the food from their body to try to stop themselves gaining weight.Purging could include making themselves vomit, using laxatives (medicine to help them poo) or diuretics (medicine that makes you pee more), fasting or doing excessive exercise, or a combination of these.Anyone can get bulimia, but it is more common in young people aged 15 to 25.",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
133,"
                Overview - Bulimia
              ",Symptoms of bulimia include:These symptoms may not be easy to spot in someone else because bulimia can make people behave very secretively.Read more about the symptoms of bulimia and warning signs in others,https://www.nhs.uk/mental-health/conditions/bulimia/overview/
134,"
                Overview - Bulimia
              ","Getting help and support as soon as possible gives you the best chance of recovering from bulimia.If you think you may have bulimia, see a GP as soon as you can.They'll ask you questions about your eating habits and how you're feeling, and will check your overall health and weight.If they think you may have bulimia or another eating disorder, they should refer you to an eating disorder specialist or team of specialists.It can be very hard to admit you have a problem and ask for help. It may make things easier if you bring a friend or loved one with you to your appointment.You can also talk in confidence to an adviser from the eating disorders charity Beat by calling their helpline on 0808 801 0677.If you're concerned that someone close to you may have bulimia, let them know you're worried about them and encourage them to see a GP. You could offer to go along with them.Read more about talking to your child about eating disorders and supporting someone with an eating disorder.",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
135,"
                Overview - Bulimia
              ","You can recover from bulimia, but it may take time and recovery will be different for everyone.Your treatment plan will be tailored to you and should take into account any other support you might need, such as for depression or anxiety.If you're over 18, you'll probably be offered a guided self-help programme. This involves working through a self-help book or online programme, and often includes keeping a diary and making a plan for your meals.You'll be supported by a therapist during this process. You may also be offered cognitive behavioural therapy (CBT).If you're under 18, you may be offered family therapy or CBT.Read more about treatments for bulimia",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
136,"
                Overview - Bulimia
              ","Bulimia can eventually lead to physical problems associated with not getting the right nutrients, vomiting a lot, or overusing laxatives.Possible complications include:",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
137,"
                Overview - Bulimia
              ","We do not know exactly what causes bulimia and other eating disorders.You may be more likely to get an eating disorder if:Bulimia is often a vicious cycle of binging and purging, triggered by things such as hunger, sadness or stress.Periods of excessive eating and loss of control (binge eating) may be used as a way of coping with difficult emotions. You may then feel guilty or ashamed.You then purge to get rid of the calories, leaving you feeling hungry again, and the cycle continues.You may set very strict rules for yourself about dieting, eating or exercising.",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
138,"
                Overview - Bulimia
              ","This video explores how to spot the symptoms of bulimia nervosa, and how it can impact someone's life.",https://www.nhs.uk/mental-health/conditions/bulimia/overview/
139,"
                Symptoms - Bulimia
              ","The main signs of bulimia are eating a large amount of food over a very short time (binge eating) and then ridding your body of the extra food (purging) by making yourself vomit, taking laxatives or diuretics, fasting or exercising excessively, or a combination of these.Other signs of bulimia include: You may also notice physical signs like:",https://www.nhs.uk/mental-health/conditions/bulimia/symptoms/
140,"
                Symptoms - Bulimia
              ",The following warning signs could indicate that someone you care about has an eating disorder:,https://www.nhs.uk/mental-health/conditions/bulimia/symptoms/
141,"
                Symptoms - Bulimia
              ","Getting help and support as soon as possible gives you the best chance of recovering from bulimia.If you think you may have bulimia, see a GP as soon as possible.If you are concerned that someone close to you may have bulimia, let them know you are worried about them and encourage them to see a GP. You could offer to go along with them.You can also talk in confidence to an adviser from eating disorders charity Beat, by calling their helpline on 0808 801 0677.",https://www.nhs.uk/mental-health/conditions/bulimia/symptoms/
142,"
                Treatment - Bulimia
              ","Treatment may take time, but you can recover from bulimia.Treatment for bulimia is slightly different for adults and those under 18 years old.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
143,"
                Treatment - Bulimia
              ","You will probably be offered a guided self-help programme as a first step in treating your bulimia. This often involves working through a self-help book or online programme combined with sessions with a healthcare professional, such as a therapist.Joining a self-help support group, like one of the Beat online support groups for people with bulimia, may be helpful to you.If self-help treatment alone is not enough or has not helped you after 4 weeks, you may be offered cognitive behavioural therapy (CBT) or another type of therapy, as well as a medicine.If you are offered CBT, it will usually involve up to 20 sessions across 20 weeks.CBT involves talking to a therapist, who will help you explore emotions and thoughts that could be contributing to your eating disorder, and how you feel about your weight and body shape.They will help you to adopt regular eating habits and show you how to stick to them. They should also show you ways to manage difficult feelings and situations to stop you from relapsing once your therapy ends.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
144,"
                Treatment - Bulimia
              ","Children and young people will usually be offered family therapy. This involves you and your family talking to a therapist, exploring how bulimia has affected you and how your family can support you to get better.If family therapy is not suitable, you may be offered CBT, which will be similar to the CBT offered to adults.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
145,"
                Treatment - Bulimia
              ","It's important to look after your health while recovering from bulimia.If you are vomiting regularly, the acid in your vomit can damage your teeth over time. In order to minimise this damage you should:Vomiting can also lead to risk of dehydration. You can be treated for this if needed.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
146,"
                Treatment - Bulimia
              ","Antidepressants should not be offered as the only treatment for bulimia. But you may be offered an antidepressant, such as fluoxetine (Prozac), in combination with therapy or self-help treatment, to help you manage other conditions, such as:Antidepressants are rarely prescribed for children or young people under 18.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
147,"
                Treatment - Bulimia
              ","Most people with bulimia will be able to stay at home during their treatment. You'll usually have appointments at your clinic and then be able to go home.However, you may be admitted to hospital if you have serious health complications, including:Your doctors will keep a very careful eye on your weight and health if you're being cared for in hospital. They will help you to reach a healthy weight gradually, and either start or continue any therapy you're having.Once they are happy with your weight, as well as your physical and mental health, you should be able to return home.",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
148,"
                Treatment - Bulimia
              ","There are many organisations that support people with bulimia and their families, including:",https://www.nhs.uk/mental-health/conditions/bulimia/treatment/
149,Claustrophobia,"Claustrophobia is the irrational fear of confined spaces.People affected by claustrophobia will often go out of their way to avoid confined spaces, such as lifts, tunnels, tube trains and public toilets. But avoiding these places may reinforce the fear.Some people with claustrophobia experience mild anxiety when in a confined space, while others have severe anxiety or a panic attack.It's estimated around 10% of the UK population are affected by claustrophobia during their lifetime.",https://www.nhs.uk/mental-health/conditions/claustrophobia/
150,Claustrophobia,"Many different situations or feelings can trigger claustrophobia. Even thinking about certain situations without exposure to them could be a trigger.Common triggers of claustrophobia include:If you have felt anxious in the last 6 months about being in a confined space or crowded place, or you have avoided these situations for this reason, it's likely that you're affected by claustrophobia.If you have claustrophobia and need to have an MRI scan, let the staff at the hospital know before the day of your appointment.You can talk to your consultant about having a sedative to help you relax. You should do this well in advance of having the scan.In some cases, you may be able to attend an open or upright MRI centre, designed for people with severe MRI anxiety. But these clinics are often only available privately.",https://www.nhs.uk/mental-health/conditions/claustrophobia/
151,Claustrophobia,"People with claustrophobia can have panic attacks. They can be very frightening and distressing.As well as overwhelming feelings of anxiety, claustrophobia can also cause physical symptoms, such as:If you have severe claustrophobia, you may also experience psychological symptoms, such as:",https://www.nhs.uk/mental-health/conditions/claustrophobia/
152,Claustrophobia,"Claustrophobia is often caused by a traumatic event experienced during early childhood.For example, adults may develop claustrophobia if, as a child, they:Claustrophobia can also be triggered by unpleasant experiences or situations, such as turbulence when flying or being stuck in a tube tunnel between stations.A child growing up with a parent who has claustrophobia may develop claustrophobia themselves by associating confined spaces with their parent's anxiety and feeling helpless to comfort the person they loved.",https://www.nhs.uk/mental-health/conditions/claustrophobia/
153,Claustrophobia,"Many people live with claustrophobia without having it formally diagnosed and take great care to avoid confined spaces.But getting help from a GP or a specialist with expertise in behavioural therapy, such as a psychologist, can often be beneficial.Treatments are available for claustrophobia and can include:CBT is a talking therapy that explores your thoughts, feelings and behaviour, and develops practical ways of effectively dealing with your phobia.You can get free talking therapies, including CBT, on the NHS.You do not need a referral from your GP.You can refer yourself directly to a talking therapies service.Find an NHS talking therapies service in your areaIf you prefer, talk to a GP and they can refer you.Exposure therapy is a type of CBT that gradually exposes you to the situation that causes your fear. It's sometimes also known as desensitisation therapy. You can do it by yourself or with the help of a professional.Find out more about CBT and exposure therapy.",https://www.nhs.uk/mental-health/conditions/claustrophobia/
154,Claustrophobia,"If possible, stay where you are during a panic attack. It could last up to an hour, so if you're driving, you may need to pull over and park where it's safe to do so. Do not rush to a place of safety.During the attack, remind yourself that the frightening thoughts and sensations are a sign of panic and will eventually pass.Focus on something non-threatening and visible, such as the time passing on your watch or items in a supermarket.The symptoms of a panic attack usually peak within 10 minutes, with most attacks lasting between 5 and 30 minutes.Get more advice on coping with a panic attack",https://www.nhs.uk/mental-health/conditions/claustrophobia/
155,Claustrophobia,"Charities, such as Anxiety UK and Anxiety Care UK, are useful sources of information and advice about how to effectively manage anxiety and phobias.They can also put you in touch with other people who have had similar experiences.Anxiety UK runs a helpline on 03444 775774 that's open Monday to Friday from 9.30am to 5.30pm. Calls are charged at the local rate.You can contact Anxiety Care UK by email at support@anxietycare.org.uk for advice and support.",https://www.nhs.uk/mental-health/conditions/claustrophobia/
156,"
                Overview - Depression in adults
              ","Depression is more than simply feeling unhappy or fed up for a few days.Most people go through periods of feeling down, but when you're depressed you feel persistently sad for weeks or months, rather than just a few days.Some people think depression is trivial and not a genuine health condition. They're wrong – it is a real illness with real symptoms. Depression is not a sign of weakness or something you can ""snap out of"" by ""pulling yourself together"".The good news is that with the right treatment and support, most people with depression can make a full recovery.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
157,"
                Overview - Depression in adults
              ",These pages are about depression in adults. Read about depression in children and young people.,https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
158,"
                Overview - Depression in adults
              ","Depression affects people in different ways and can cause a wide variety of symptoms.They range from lasting feelings of unhappiness and hopelessness, to losing interest in the things you used to enjoy and feeling very tearful. Many people with depression also have symptoms of anxiety.There can be physical symptoms too, such as feeling constantly tired, sleeping badly, having no appetite or sex drive, and various aches and pains.The symptoms of depression range from mild to severe. At its mildest, you may simply feel persistently low in spirit, while severe depression can make you feel suicidal, that life is no longer worth living.Most people experience feelings of stress, anxiety or low mood during difficult times. A low mood may improve after a short period of time, rather than being a sign of depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
159,"
                Overview - Depression in adults
              ","It's important to seek help from a GP if you think you may be depressed.Many people wait a long time before seeking help for depression, but it's best not to delay. The sooner you see a doctor, the sooner you can be on the way to recovery.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
160,"
                Overview - Depression in adults
              ","Sometimes there's a trigger for depression. Life-changing events, such as bereavement, losing your job or giving birth, can bring it on.People with a family history of depression are more likely to experience it themselves. But you can also become depressed for no obvious reason.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
161,"
                Overview - Depression in adults
              ",Read more about the causes of depression,https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
162,"
                Overview - Depression in adults
              ","Treatment for depression can involve a combination of lifestyle changes, talking therapies and medicine. Your recommended treatment will be based on how severe your depression is.If you have mild depression, your doctor may suggest waiting to see whether it improves on its own, while monitoring your progress. This is known as ""watchful waiting"". They may also suggest lifestyle measures such as exercise and guided self-help.Talking therapies, such as cognitive behavioural therapy (CBT), may also be used for mild depression.For moderate to severe depression, a combination of talking therapy and antidepressants is often recommended. If you have severe depression, you may be referred to a specialist mental health team for intensive specialist talking treatments and prescribed medicine.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
163,"
                Overview - Depression in adults
              ","Many people with depression benefit by making lifestyle changes, such as getting more exercise, cutting down on alcohol, giving up smoking and eating healthily.Reading a self-help book or joining a support group are also worthwhile. They can help you gain a better understanding about what causes you to feel depressed. Sharing your experiences with others in a similar situation can also be very supportive.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
164,"
                Overview - Depression in adults
              ",If you:Our social care and support guide explains your options and where you can get support.,https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
165,"
                Overview - Depression in adults
              ","In this video, Lawrence talks about his experience of clinical depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/overview/
166,"
                Symptoms - Depression in adults
              ","The symptoms of depression can be complex and vary widely between people. If you're depressed, you may feel sad, hopeless and lose interest in things you used to enjoy.The symptoms persist for weeks or months and are bad enough to interfere with your work, social life and family life.There are many other symptoms of depression and you're unlikely to have all of those listed on this page.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
167,"
                Symptoms - Depression in adults
              ",The psychological symptoms of depression include:,https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
168,"
                Symptoms - Depression in adults
              ",The physical symptoms of depression include:,https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
169,"
                Symptoms - Depression in adults
              ",The social symptoms of depression include:,https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
170,"
                Symptoms - Depression in adults
              ","Depression can often come on gradually, so it can be difficult to notice something is wrong. Many people try to cope with their symptoms without realising they're unwell. It can sometimes take a friend or family member to suggest something is wrong.Doctors describe depression in adults as either less severe (mild) or more severe (moderate or severe), based on:A few people with severe depression may have symptoms of psychosis.You'll usually be asked to answer a set of questions to help doctors assess how severe your condition is.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
171,"
                Symptoms - Depression in adults
              ","It can be difficult to distinguish between grief and depression. They share many of the same characteristics, but there are important differences between them.Grief is an entirely natural response to a loss, while depression is an illness.People who are grieving may have symptoms of depression, but they usually improve with time. For some people, bereavement can lead to depression.If you're grieving it's normal to have feelings of sadness. Some other symptoms of depression are rare with grief and bereavement, such as having suicidal thoughts, symptoms of psychosis and feeling hopeless or guilt-ridden.Read more about coping with grief after bereavement or loss",https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
172,"
                Symptoms - Depression in adults
              ","There are different types of depression, and some conditions where depression may be one of the symptoms. These include:Read more about diagnosing depression",https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
173,"
                Symptoms - Depression in adults
              ","See a GP if you experience symptoms of depression for most of the day, every day, for more than 2 weeks.A low mood may improve after a short time.Read more about low mood, sadness and depression",https://www.nhs.uk/mental-health/conditions/depression-in-adults/symptoms/
174,"
                Causes - Depression in adults
              ","There's no single cause of depression. It can occur for a variety of reasons and it has many different triggers.For some people, an upsetting or stressful life event, such as bereavement, divorce, illness, redundancy and job or money worries, can be the cause.Different causes can often combine to trigger depression. For example, you may feel low after being ill and then experience a traumatic event, such as a bereavement, which brings on depression.People often talk about a ""downward spiral"" of events that leads to depression. For example, if your relationship with your partner breaks down, you're likely to feel low, you may stop seeing friends and family and you may start drinking more. All of this can make you feel worse and trigger depression.Some studies have also suggested that you're more likely to get depression as you get older, and that it's more common in people who live in difficult social and economic circumstances.It's thought that your chance of getting severe depression may be partly affected by the genes you inherit from your parents.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
175,"
                Causes - Depression in adults
              ","Most people take time to come to terms with stressful events, such as bereavement or a relationship breakdown. When these stressful events occur, your risk of becoming depressed is increased if you stop seeing your friends and family and try to deal with your problems on your own.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
176,"
                Causes - Depression in adults
              ","You may be more vulnerable to depression if you have certain personality traits, such as low self-esteem or being overly self-critical. This may be because of the genes you've inherited from your parents, your early life experiences, or both.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
177,"
                Causes - Depression in adults
              ","If someone in your family has had depression in the past, such as a parent, sister or brother, it's more likely that you'll also develop it.It's thought that severe depression in particular may be partly caused by the genes you inherit from your parents.But depression is usually caused by a combination of triggers such as life events, so having a family history of depression does not always mean that you'll develop it.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
178,"
                Causes - Depression in adults
              ","Some women are particularly vulnerable to depression after pregnancy. The hormonal and physical changes, as well as the added responsibility of a new life, can lead to postnatal depression.Sometimes depression starts before you give birth. Depression in pregnancy is known as antenatal depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
179,"
                Causes - Depression in adults
              ","Menopause is when your periods stop due to lower hormone levels. Sometimes menopause can trigger depression, particularly in the first few years.Menopause can also cause symptoms such as sadness and mood swings. Mental health symptoms caused by menopause are different from depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
180,"
                Causes - Depression in adults
              ","Feeling lonely, caused by things such as becoming cut off from your family and friends, can increase your risk of depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
181,"
                Causes - Depression in adults
              ","When life is getting them down, some people try to cope by drinking too much alcohol or taking drugs. This can result in a spiral of depression. Cannabis can help you relax, but there's evidence that it can also bring on depression, particularly in teenagers.""Drowning your sorrows"" with a drink is also not recommended. Alcohol affects the chemistry of the brain, which increases the risk of depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
182,"
                Causes - Depression in adults
              ","You may have a higher risk of depression if you have a longstanding or life-threatening illness, such as coronary heart disease, cancer or a condition that causes long-term pain.Head injuries are also an often under-recognised cause of depression. A severe head injury can trigger mood swings and emotional problems.In some people an underactive thyroid (hypothyroidism) can cause depression.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/causes/
183,"
                Diagnosis - Depression in adults
              ","If you experience symptoms of depression for most of the day, every day for more than 2 weeks, you should seek help from a GP.It's particularly important to speak to a GP if you:Sometimes, when you're depressed it can be difficult to imagine that treatment can actually help. But the sooner you seek treatment, the sooner your depression will improve.There are no physical tests for depression, but a GP may examine you and carry out some urine or blood tests to rule out other conditions that have similar symptoms, such as an underactive thyroid.The main way a GP will tell if you have depression is by asking you questions about your general health and how the way you're feeling is affecting your daily life, both mentally and physically.They'll also ask about your medical history, any previous mental health problems, your home environment and lifestyle, and any recent triggers such as stressful events. They'll ask about whether you've had thoughts of suicide or self-harm.A GP may use a questionnaire to assess your symptoms.Try to be as open and honest as you can be with your answers. Describing your symptoms and how they're affecting you will help the GP determine whether you have depression and how severe it is.Any discussion you have with a GP will be confidential. This rule will only ever be broken if there's a significant risk of harm to either yourself or others, and if informing a family member or carer would reduce that risk.Read more about treating depression",https://www.nhs.uk/mental-health/conditions/depression-in-adults/diagnosis/
184,"
                Treatment - Depression in adults
              ","Treatment for depression usually involves a combination of self-help, talking therapies and medicines.The treatment recommended will be based on the type of depression you have.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/treatment/
185,"
                Treatment - Depression in adults
              ","If you have less severe (mild) depression, the following treatments may be recommended.If a GP diagnoses you with mild depression, they may suggest waiting a short time to see if it gets better by itself. In this case, you'll be seen again by the GP after 2 to 4 weeks to monitor your progress. This is known as watchful waiting.Your GP may suggest trying guided self-help to see if it can help with your depression.You'll usually have 6 to 8 sessions where you work through a workbook or online course, with support from a therapist. The sessions may be in person, by phone or online.Guided self-help for depression is usually based on the principles of cognitive behavioural therapy (CBT). CBT is a type of therapy that can help you manage your problems by changing the way you think and behave.There's evidence that exercise can help depression, and it's one of the main treatments for mild depression. You may be referred to a group exercise class that's designed to help with depression.Find out more about walking for health and exercise for depression.If you have mild depression that's not improving, you may find a talking therapy helpful.There are different types of talking therapies for depression, including cognitive behavioural therapy (CBT) and counselling.A GP can refer you for talking therapies, or you can refer yourself directly to an NHS talking therapies service without a referral from a GP.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/treatment/
186,"
                Treatment - Depression in adults
              ","If you have more severe depression, which includes moderate or severe depression, the following treatments may be recommended.Antidepressants are medicines that treat the symptoms of depression. There are many different types of antidepressant.They have to be prescribed by a doctor, usually for depression that's moderate or severe.A GP may recommend that you take a course of antidepressants plus talking therapy, particularly if your depression is quite severe.A combination of an antidepressant and CBT usually works better than having just one of these treatments.If you have severe depression, you may be referred to a mental health team made up of psychologists, psychiatrists, specialist nurses and occupational therapists.These teams often provide intensive specialist talking treatments as well as prescribed medicine.",https://www.nhs.uk/mental-health/conditions/depression-in-adults/treatment/
